name,Invoice Line Amount,Payment Date,Expenditure Category/Description,LA Department
VEOLIA ES (UK) LTD,"119,618.42", 19/09/2019,MRF Gate Fees,Comm Safety and Environment
AON UK LTD,"6,941.60", 17/09/2019,Insurance,Housing Revenue Account
AON UK LTD,"-1,239.57", 17/09/2019,Ext Inc Other Recover Charges,Housing Services HRA
CHESHIRE ESTATE & LEGAL LTD T/A CEL SOLICITORS,"6,125.00", 17/09/2019,Rm Buildings Responsive Main,Housing Services HRA
MY LIFE SEMI-INDEPENDENT PROJECT LTD,"3,816.00", 17/09/2019,Agency Placements,Childrens Services
OASIS CARE & TRAINING AGENCY,988.40, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,200.60", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
FREIGHT TRANSPORT ASSOCIATION LIMITED,"1,140.00", 17/09/2019,Training Expenses,Comm Safety and Environment
OASIS CARE & TRAINING AGENCY,500.00, 18/09/2019,Private Home Help Domest Misc,Health and Adult Services
THE ANCHOR OF LOVE LTD,"3,033.76", 17/09/2019,Other Costs,Capital Housing Revenue Acc
OASIS CARE & TRAINING AGENCY,751.68, 17/09/2019,In Home Domicilary and Agency Care,Childrens Services
OASIS CARE & TRAINING AGENCY,522.00, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,718.95, 18/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"2,174.48", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,421.00", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
NORTHGATE PUBLIC SERVICES (UK) LTD,"4,766.40", 17/09/2019,Services Private Contractor,Chief Executives
OASIS CARE & TRAINING AGENCY,"1,624.00", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,850.73, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,854.26, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"2,160.36", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,589.51, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
WOLSELEY UK LTD - 7765C34 P/O ONLY,"1,041.60", 17/09/2019,Materials,Housing Services HRA
OASIS CARE & TRAINING AGENCY,507.64, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,779.12", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,116.64", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
WOLSELEY UK LTD - 7765C34 P/O ONLY,"1,061.78", 17/09/2019,Materials,Housing Services HRA
OASIS CARE & TRAINING AGENCY,889.56, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,359.38", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
BENTHAM HOUSE RESIDENTS ASSOCIATION,"2,500.00", 17/09/2019,Other Costs,Capital Housing Revenue Acc
OASIS CARE & TRAINING AGENCY,593.04, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,383.76", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
WOLSELEY UK LTD - 7765C34 P/O ONLY,"2,002.53", 17/09/2019,Materials,Housing Services HRA
ARC AND YOU C.I.C.,"1,258.00", 17/09/2019,Other Costs,Capital Housing Revenue Acc
OASIS CARE & TRAINING AGENCY,762.48, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
WOLSELEY UK LTD - 7765C34 P/O ONLY,"1,102.61", 17/09/2019,Materials,Housing Services HRA
MARYON PARK COMMUNITY GARDEN,"4,000.00", 17/09/2019,Other Costs,Capital Housing Revenue Acc
OASIS CARE & TRAINING AGENCY,"1,976.80", 18/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,974.28, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,593.04, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"2,315.68", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
WOLSELEY UK LTD - 7765C34 P/O ONLY,710.00, 17/09/2019,Materials,Housing Services HRA
FALON NAMEPLATES LTD,"1,633.98", 17/09/2019,Memorial Plaques,Eltham Crematorium Revenue
RAMGARHIA SENIOR CITIZEN CENTRE,"1,856.00", 17/09/2019,Other Costs,Capital Housing Revenue Acc
OASIS CARE & TRAINING AGENCY,593.04, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
WOLSELEY UK LTD - 7765C34 P/O ONLY,524.62, 17/09/2019,Materials,Housing Services HRA
NORTHGATE PUBLIC SERVICES (UK) LTD,"7,501.78", 17/09/2019,Services Private Contractor,Chief Executives
GREENWICH CO-OPERATIVE DEVELOPMENT AGENCY,"1,980.00", 17/09/2019,Other Costs,Capital Housing Revenue Acc
OASIS CARE & TRAINING AGENCY,"1,976.80", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,946.04, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"2,569.84", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,691.88, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,691.88, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,976.80", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
WOLSELEY UK LTD - 7765C34 P/O ONLY,514.67, 17/09/2019,Materials,Housing Services HRA
OASIS CARE & TRAINING AGENCY,"1,157.84", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
MY LIFE SEMI-INDEPENDENT PROJECT LTD,"1,872.00", 17/09/2019,Agency Placements,Childrens Services
OASIS CARE & TRAINING AGENCY,"2,569.84", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
MY LIFE SEMI-INDEPENDENT PROJECT LTD,"4,531.20", 17/09/2019,Agency Placements,Childrens Services
OASIS CARE & TRAINING AGENCY,783.00, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"6,160.00", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"2,030.00", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,988.40, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
MY LIFE SEMI-INDEPENDENT PROJECT LTD,"4,531.20", 17/09/2019,Agency Placements,Childrens Services
OASIS CARE & TRAINING AGENCY,"1,779.12", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
WOLSELEY UK LTD - 7765C34 P/O ONLY,713.45, 17/09/2019,Materials,Housing Services HRA
OASIS CARE & TRAINING AGENCY,776.60, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,383.76", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
NORTHGATE PUBLIC SERVICES (UK) LTD,960.43, 17/09/2019,Services Private Contractor,Chief Executives
OASIS CARE & TRAINING AGENCY,"2,569.84", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
WOLSELEY UK LTD - 7765C34 P/O ONLY,649.85, 17/09/2019,Materials,Housing Services HRA
OASIS CARE & TRAINING AGENCY,790.72, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
MY LIFE SEMI-INDEPENDENT PROJECT LTD,"1,728.00", 17/09/2019,Agency Placements,Childrens Services
OASIS CARE & TRAINING AGENCY,"1,160.00", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
AJODA COMMUNITY ALLIANCE,"3,038.00", 17/09/2019,Other Costs,Capital Housing Revenue Acc
OASIS CARE & TRAINING AGENCY,"1,186.08", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,988.40, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
ST THOMAS CHURCH CHARLTON,"2,000.00", 17/09/2019,Other Costs,Capital Housing Revenue Acc
OASIS CARE & TRAINING AGENCY,889.56, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"2,654.56", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"5,643.64", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,044.88", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,761.33, 17/09/2019,Deposits,Housing Services
OASIS CARE & TRAINING AGENCY,"2,421.50", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,691.88, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,585.98, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
MY LIFE SEMI-INDEPENDENT PROJECT LTD,"4,531.20", 17/09/2019,Agency Placements,Childrens Services
OASIS CARE & TRAINING AGENCY,"1,827.00", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,779.12", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"3,600.00", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,790.72, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,870.00, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
MY LIFE SEMI-INDEPENDENT PROJECT LTD,"2,784.00", 17/09/2019,Agency Placements,Childrens Services
OASIS CARE & TRAINING AGENCY,"1,976.80", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
OASIS CARE & TRAINING AGENCY,"1,160.00", 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,039.73", 17/09/2019,Deposits,Housing Services
MY LIFE SEMI-INDEPENDENT PROJECT LTD,"1,294.63", 17/09/2019,Agency Placements,Childrens Services
OASIS CARE & TRAINING AGENCY,913.64, 17/09/2019,Private Home Help Domest Misc,Health and Adult Services
REDACTED PERSONAL INFORMATION,850.00, 17/09/2019,Rent in Advance,Housing Services
REDACTED PERSONAL INFORMATION,"1,000.00", 17/09/2019,Landlord Incentive Payments,Housing Services
REDACTED PERSONAL INFORMATION,"2,631.97", 17/09/2019,Landlord Incentive Payments,Housing Services
REDACTED PERSONAL INFORMATION,"1,200.00", 17/09/2019,Rent in Advance,Housing Services
REDACTED PERSONAL INFORMATION,"1,200.00", 17/09/2019,Deposits,Housing Services
REDACTED PERSONAL INFORMATION,"2,836.00", 17/09/2019,MIsc,Housing Services
BAY MEDIA,"4,233.60", 17/09/2019,Programming,Chief Executives
ABACUS CARE GREENWICH,"1,926.00", 17/09/2019,Agency Staff,Health and Adult Services
GOWLING WLG (UK) LLP,"4,440.00", 18/09/2019,Professional Fees,Chief Executives
THE AVENUE TRUST GROUP,"3,704.19", 18/09/2019,Supported Living,Health and Adult Services
THE AVENUE TRUST GROUP,"8,903.51", 18/09/2019,Services Private Contractor,Health and Adult Services
THE AVENUE TRUST GROUP,"7,413.34", 18/09/2019,Services Private Contractor,Health and Adult Services
THE AVENUE TRUST GROUP,"7,909.34", 18/09/2019,Services Private Contractor,Health and Adult Services
THE AVENUE TRUST GROUP,"4,447.88", 18/09/2019,Supported Living,Health and Adult Services
THE AVENUE TRUST GROUP,"3,509.20", 18/09/2019,Supported Living,Health and Adult Services
THE AVENUE TRUST GROUP,"3,874.69", 18/09/2019,Supported Living,Health and Adult Services
THE AVENUE TRUST GROUP,"3,265.54", 18/09/2019,Supported Living,Health and Adult Services
THE AVENUE TRUST GROUP,"9,007.67", 18/09/2019,Services Private Contractor,Health and Adult Services
THE AVENUE TRUST GROUP,"3,769.08", 18/09/2019,Supported Living,Health and Adult Services
THE AVENUE TRUST GROUP,"4,016.00", 18/09/2019,Supported Living,Health and Adult Services
THE AVENUE TRUST GROUP,"3,769.08", 18/09/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,502.68", 18/09/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,600.00", 18/09/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,700.00", 18/09/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"10,743.67", 18/09/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"10,743.67", 18/09/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,162.99", 18/09/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,162.99", 18/09/2019,Supported Living,Health and Adult Services
THAMES ELECTRICAL SUPPLIES,466.80, 18/09/2019,Equipment,Housing Services HRA
THAMES ELECTRICAL SUPPLIES,438.00, 18/09/2019,Equipment,Housing Services HRA
THAMES ELECTRICAL SUPPLIES,25.70, 18/09/2019,Equipment,Housing Services HRA
PEVERALL BROS. LTD T/A SURVEY EXPRESS SERVICES,552.00, 18/09/2019,Equipment,Housing Services HRA
PEVERALL BROS. LTD T/A SURVEY EXPRESS SERVICES,492.00, 18/09/2019,Equipment,Housing Services HRA
REDACTED PERSONAL INFORMATION,"1,625.55", 18/09/2019,Private Sector Nursing Homes,Health and Adult Services
PEVERALL BROS. LTD T/A SURVEY EXPRESS SERVICES,"2,232.00", 18/09/2019,Equipment,Housing Services HRA
STEER DAVIS GLEAVE,"4,644.00", 18/09/2019,General Payments,Transportation Schemes
REDACTED PERSONAL INFORMATION,"2,953.86", 18/09/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,665.03", 18/09/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,883.00", 18/09/2019,Private Sector Nursing Homes,Health and Adult Services
MEADOWCROFT LODGE LTD,"1,488.00", 18/09/2019,Rents Other,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,418.00", 18/09/2019,Rents Other,Health and Adult Services
MLL TELECOM LTD,540.00, 17/09/2019,Computer Software,Chief Executives
REDACTED PERSONAL INFORMATION,"4,508.76", 18/09/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,820.00", 18/09/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,935.38", 18/09/2019,Private Sector Nursing Homes,Health and Adult Services
MLL TELECOM LTD,"127,334.76", 17/09/2019,Logicalis Network Services,Chief Executives
REDACTED PERSONAL INFORMATION,"4,620.00", 18/09/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,285.56", 18/09/2019,Supported Living,Health and Adult Services
MLL TELECOM LTD,"13,850.88", 17/09/2019,Logicalis Network Services,Chief Executives
REDACTED PERSONAL INFORMATION,"5,840.00", 18/09/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,110.81", 18/09/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,623.84", 18/09/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,268.88", 18/09/2019,Private Sector Nursing Homes,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,800.00", 18/09/2019,Services Private Contractor,Health and Adult Services
LITTLE OYSTER LTD,"1,200.00", 18/09/2019,Services Private Contractor,Health and Adult Services
LITTLE OYSTER LTD,"1,200.00", 18/09/2019,Services Private Contractor,Health and Adult Services
LITTLE OYSTER LTD,"1,200.00", 18/09/2019,Services Private Contractor,Health and Adult Services
LEGRAND ELECTRIC LTD T/AS TYNETEC,"1,033.42", 18/09/2019,Equipment,Health and Adult Services
BEVAN BRITTAN LLP,"1,037.57", 12/09/2019,Property Purchase Normal,NS General Fund
BEVAN BRITTAN LLP,138.00, 12/09/2019,Property Purchase Normal,NS General Fund
HEALTH ASSURED LTD,"4,859.88", 18/09/2019,Services Private Contractor,Chief Executives
GUNNEBO UK LIMITED,"4,848.00", 18/09/2019,Rm Buildings Gmrs Ext Contract,Regeneration Enterprise and Sk
JSRYAN (UK) LTD T/AS CLEAR COMMUNICATIONS,"3,056.52", 18/09/2019,Agency Staff,Health and Adult Services
CIVICA UK LIMITED,"4,410.00", 18/09/2019,Services Private Contractor,Chief Executives
CDW LIMITED,"1,362.31", 18/09/2019,Computer Software,Housing Services HRA
C & C SECURITY SYSTEMS,"5,094.00", 18/09/2019,Refurbishment,Planned Maintenance
C & C SECURITY SYSTEMS,"8,022.00", 18/09/2019,Refurbishment,Planned Maintenance
BRYEN & LANGLEY LIMITED,"36,613.20", 18/09/2019,Refurbishment,Planned Maintenance
BETA DISTRIBUTION (SOUTH),"10,647.00", 18/09/2019,Courier Service,Chief Executives
ARMSTRONG YORK ASBESTOS ENVIRONMENTAL LTD,834.00, 18/09/2019,Asbestos,Other General Fund
ARCADIS LLP,"5,277.36", 18/09/2019,Ext Project Management,Modernisation
ARCADIS LLP,"6,131.04", 18/09/2019,Ext Consultants Fees,Modernisation
BEVAN BRITTAN LLP - CLIENT ACCOUNT RBG,"357,200.00", 12/09/2019,Property Purchase Normal,NS General Fund
ALLPAY LIMITED,"6,455.53", 18/09/2019,Central Expenses,Chief Executives
REDACTED PERSONAL INFORMATION,"5,264.00", 17/09/2019,Supported Living,Health and Adult Services
R C CUTTING & CO LTD,"1,187.88", 18/09/2019,Lighting Projection,Housing Services HRA
EFFECTABLE CONSTRUCTION SERVICES LTD,"7,437.55", 18/09/2019,Rm Buildings Responsive Main,Housing Services HRA
EFFECTABLE CONSTRUCTION SERVICES LTD,"39,815.14", 18/09/2019,Adaptations,Capital Housing Revenue Acc
REDACTED PERSONAL INFORMATION,835.20, 18/09/2019,In Home Domicilary and Agency Care,Childrens Services
NET PEX  LIMITED,"4,602.96", 18/09/2019,Agency Placements,Childrens Services
REDACTED PERSONAL INFORMATION,"2,497.21", 18/09/2019,Services Private Contractor,Health and Adult Services
EFFECTABLE CONSTRUCTION SERVICES LTD,"5,304.43", 18/09/2019,Rm Buildings Responsive Main,Housing Services HRA
EFFECTABLE CONSTRUCTION SERVICES LTD,"15,510.36", 18/09/2019,Rm Buildings Responsive Main,Housing Services HRA
REDACTED PERSONAL INFORMATION,"7,001.57", 18/09/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,542.85", 18/09/2019,Services Private Contractor,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,740.00", 18/09/2019,Supported Living,Health and Adult Services
GREENWICH CO-OPERATIVE DEVELOPMENT AGENCY,"3,327.74", 18/09/2019,Other Costs,Capital Housing Revenue Acc
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,102.58, 18/09/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,37.61, 18/09/2019,ESS Care Grant Furniture,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,216.59, 18/09/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,45.60, 18/09/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,205.19, 18/09/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,22.80, 18/09/2019,ESS Care Grant Electrical,Chief Executives
UNDERLEY FURNISHINGS LTD T/AS FURNISHED HOMES,262.19, 18/09/2019,ESS Care Grant Electrical,Chief Executives
ATKINS SHARED SERVICE FACILITY,"7,560.00", 18/09/2019,Ext Project Management,Priority Investment Programme
PRECISION LIFT SERVICES LTD,"155,460.10", 18/09/2019,Lifts,Capital Housing Revenue Acc
NEW COURT CHAMBERS,"1,083.60", 18/09/2019,Professional Fees,Chief Executives
NEW COURT CHAMBERS,"1,231.20", 18/09/2019,Professional Fees,Chief Executives
BEVAN BRITTAN LLP,"6,260.78", 18/09/2019,Legal Fees,Housing Services HRA
VANBRUGH COMMUNITY ASSOCIATION,"3,000.00", 18/09/2019,Grants To Voluntary Organ,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 18/09/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 18/09/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,600.00", 18/09/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,280.00", 18/09/2019,Supported Living,Health and Adult Services
REDACTED PERSONAL INFORMATION,936.00, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-5.20, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,263.52", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-157.60, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,941.72, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,344.00", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-61.20, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,614.56, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,638.00", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,123.20", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-133.80, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,600.44", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,648.52", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-72.00, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,748.80, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-146.80, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,792.00, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,528.04", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-44.84, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,623.20", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,947.72, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,622.44, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"10,507.28", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,840.00, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-57.80, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,982.00, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-234.44, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,030.40", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-265.32, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,333.60", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-319.76, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,702.00, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-9.80, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"5,913.76", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-311.56, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"6,828.84", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"4,610.28", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-345.00, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,948.20", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-361.60, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,982.80, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,701.32", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,953.60, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-79.44, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,370.16", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,976.20", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,508.80", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"3,821.36", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-148.00, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,810.48, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-110.80, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,837.40, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,597.24", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-318.40, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,661.52, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-64.00, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,970.80, 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,596.00", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,377.60", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,157.16", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,239.16", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-95.16, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,080.00", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-186.48, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"1,339.20", 18/09/2019,Community Care Direct Payments,Health and Adult Services
REDACTED PERSONAL INFORMATION,-64.64, 18/09/2019,Direct Payment Income,Health and Adult Services
REDACTED PERSONAL INFORMATION,"2,129.40", 18/09/2019,Community Care Direct Payments,Health and Adult Services
